kegg_id,target_name,target_accession,query_name,query_accession,e_value,score,bias,best_domain_e_value,best_domain_score,best_domain_bias
K13980,HP-T1-9_k127_522045_5,-,K13980,-,1.1e-16,58.5,0.0,3.5e-08,30.6,0.0
K13980,HP-T1-3_k127_661173_25,-,K13980,-,1.5e-16,58.1,0.0,5.3e-16,56.3,0.0
K13980,11B-T1-6_k127_660863_2,-,K13980,-,1.4e-10,38.5,0.0,3.5e-09,33.8,0.0
K13980,RC-T1-9_k127_8007_5,-,K13980,-,3.9e-09,33.7,0.0,3.9e-06,23.8,0.0
K16556,SC-T1-3_k127_216863_10,-,K16556,-,1.2e-12,45.2,0.0,4e-10,36.9,0.0
K16556,HP-T1-6_k127_181582_10,-,K16556,-,4.7e-11,40.0,0.0,6.7e-11,39.5,0.0
K22713,RC-T1-9_k127_777842_2,-,K22713,-,1.3e-44,150.2,0.0,1.6e-44,149.9,0.0
K18887,SC-T1-3_k127_730379_1,-,K18887,-,3.3e-113,377.0,0.0,4.2e-113,376.6,0.0
K18887,SC-T1-3_k127_216863_12,-,K18887,-,3e-70,234.9,0.0,5.7e-70,234.0,0.0
K18887,SC-T1-3_k127_216863_11,-,K18887,-,2.7e-65,218.6,0.0,1.1e-64,216.5,0.0
K18887,SC-T1-3_k127_1105723_1,-,K18887,-,1.3e-63,213.0,0.0,1.8e-63,212.5,0.0
K18887,SC-T1-3_k127_1105723_2,-,K18887,-,2.2e-58,195.7,0.1,7.3e-58,194.0,0.1
K18887,RP-T1-3_k127_1758766_3,-,K18887,-,2.9e-58,195.3,0.0,7.6e-24,81.5,0.0
K18887,SC-T1-3_k127_213245_11,-,K18887,-,3.6e-49,165.2,5.1,2.7e-19,66.4,0.0
K18887,11B-T1-3_k127_968458_14,-,K18887,-,2.9e-42,142.4,0.0,4.6e-42,141.8,0.0
K18887,UAB-T1-9_k127_120282_3,-,K18887,-,5e-42,141.6,2.7,7.7e-21,71.6,1.8
K18887,HP-T1-6_k127_50417_1,-,K18887,-,2.7e-40,135.9,0.5,3.1e-40,135.7,0.5
K18887,SC-T1-3_k127_1022113_7,-,K18887,-,2.6e-38,129.4,0.0,3.3e-38,129.0,0.0
K18887,11B-T1-3_k127_285612_10,-,K18887,-,8e-36,121.1,0.0,9.8e-36,120.8,0.0
K18887,HP-T1-9_k127_916697_7,-,K18887,-,3.4e-34,115.7,0.0,2.1e-19,66.8,0.0
K18887,RP-T1-3_k127_175146_10,-,K18887,-,8.7e-34,114.4,0.0,4.2e-33,112.1,0.0
K18887,11B-T1-3_k127_390147_7,-,K18887,-,3.9e-31,105.6,0.0,5.2e-31,105.2,0.0
K18887,RP-T1-6_k127_243432_2,-,K18887,-,1.6e-28,97.0,0.2,1.8e-28,96.8,0.2
K18887,RC-T1-9_k127_777842_6,-,K18887,-,5e-28,95.3,0.0,6.7e-28,94.9,0.0
K18887,8-T1-6_k127_292798_8,-,K18887,-,1.6e-27,93.7,0.0,2.1e-27,93.3,0.0
K18887,SC-T1-3_k127_163043_5,-,K18887,-,1.7e-25,87.0,0.0,2.2e-25,86.6,0.0
K18887,8-T1-9_k127_384206_10,-,K18887,-,1.8e-25,86.9,0.1,2.6e-12,43.4,0.1
K18887,HP-T1-9_k127_916697_6,-,K18887,-,4.9e-25,85.5,0.2,7.6e-25,84.8,0.2
K18887,SC-T1-3_k127_441408_4,-,K18887,-,1.7e-24,83.7,0.0,2.5e-24,83.1,0.0
K18887,8-T1-6_k127_292798_7,-,K18887,-,6e-24,81.9,0.7,7.7e-24,81.5,0.7
K18887,RC-T1-9_k127_675902_13,-,K18887,-,2.8e-23,79.6,0.0,9.5e-12,41.5,0.0
K18887,SC-T1-3_k127_163043_4,-,K18887,-,4e-23,79.1,0.0,5.4e-23,78.7,0.0
K18887,HP-T1-6_k127_294656_5,-,K18887,-,8e-23,78.1,2.2,5.6e-12,42.3,0.0
K18887,8-T1-6_k127_217740_31,-,K18887,-,8.5e-21,71.4,1.0,7.9e-12,41.8,0.1
K18887,11B-T1-6_k127_510359_7,-,K18887,-,3.8e-20,69.3,0.0,4.5e-20,69.0,0.0
K18887,RC-T1-3_k127_849532_2,-,K18887,-,3.2e-17,59.6,1.5,1.6e-06,24.2,0.0
K18887,SC-T1-3_k127_985991_3,-,K18887,-,1.3e-16,57.6,0.1,3.5e-16,56.2,0.1
K18887,11B-T1-6_k127_510359_6,-,K18887,-,3.8e-16,56.1,0.0,5.8e-16,55.5,0.0
K18887,UAB-T1-6_k127_697090_3,-,K18887,-,7.4e-16,55.1,0.0,6.3e-10,35.5,0.1
K18887,8-T1-6_k127_217740_26,-,K18887,-,1.1e-14,51.2,7.1,0.00022,17.2,0.0
K18887,SC-T1-3_k127_985991_4,-,K18887,-,1.8e-11,40.6,0.0,1.6e-09,34.2,0.0
K08319,8-T1-6_k127_292798_5,-,K08319,-,1.7e-15,54.8,0.4,1e-14,52.2,0.0
K08319,8-T1-6_k127_337061_26,-,K08319,-,3.2e-11,40.8,0.0,3.7e-11,40.6,0.0
K08319,UAB-T1-9_k127_419732_6,-,K08319,-,2.4e-08,31.4,0.6,8.5e-07,26.2,0.0
K08319,RP-T1-6_k127_1070240_2,-,K08319,-,7.5e-07,26.4,9.5,7.5e-07,26.4,9.5
K19978,SC-T1-3_k127_213245_5,-,K19978,-,1.4e-08,31.5,18.1,2.9e-06,23.9,3.1
K04408,RC-T1-3_k127_32300_5,-,K04408,-,9.7e-13,44.9,0.0,1.3e-12,44.4,0.0
K04408,SC-T1-3_k127_177542_12,-,K04408,-,2.5e-11,40.2,0.0,2.8e-11,40.0,0.0
K04408,HP-T1-6_k127_294656_75,-,K04408,-,3.4e-08,29.8,0.0,5.2e-08,29.2,0.0
K22323,11B-T1-6_k127_660863_2,-,K22323,-,9.5e-27,91.4,0.0,1.1e-26,91.1,0.0
K22323,HP-T1-9_k127_522045_9,-,K22323,-,1.3e-11,41.5,0.1,1.6e-11,41.2,0.1
K22323,HP-T1-9_k127_522045_5,-,K22323,-,2.4e-11,40.7,0.0,3.2e-11,40.3,0.0
K22323,8-T1-6_k127_339026_10,-,K22323,-,1.6e-09,34.7,0.9,1.6e-09,34.7,0.9
K22323,RC-T1-9_k127_372451_10,-,K22323,-,2.2e-07,27.7,0.7,2.5e-06,24.2,0.6
K22323,UAB-T1-9_k127_419732_3,-,K22323,-,2.6e-06,24.1,0.6,5.7e-06,23.0,0.5
K22323,RC-T1-9_k127_8007_5,-,K22323,-,2.9e-06,24.0,0.0,0.0005,16.6,0.1
K10701,SC-T1-3_k127_344036_4,-,K10701,-,2.3e-53,179.5,0.0,5.3e-53,178.3,0.0
K10701,RP-T1-6_k127_1564523_2,-,K10701,-,8.2e-11,39.1,0.1,1.1e-10,38.6,0.1
K10701,8-T1-6_k127_226792_1,-,K10701,-,1.5e-08,31.6,0.1,1.8e-08,31.3,0.1
K21585,RP-T1-3_k127_622948_8,-,K21585,-,2.9e-38,129.1,0.0,6.5e-24,81.8,0.0
K21585,11B-T1-3_k127_390147_4,-,K21585,-,2.4e-30,103.0,0.0,1.3e-16,57.8,0.0
K21585,SC-T1-3_k127_216863_1,-,K21585,-,8.8e-08,28.7,0.0,1.1e-07,28.4,0.0
K21585,RP-T1-3_k127_622948_1,-,K21585,-,2.2e-07,27.4,0.0,2.2e-07,27.4,0.0
K11441,SC-T1-3_k127_213245_5,-,K11441,-,4.3e-35,118.9,6.3,5e-35,118.7,6.3
K18993,SC-T1-3_k127_501952_30,-,K18993,-,3.9e-06,22.9,0.0,1.3e-05,21.2,0.0
K26876,HP-T1-6_k127_762727_8,-,K26876,-,1.7e-37,126.7,0.0,1.8e-22,77.0,0.0
K26876,HP-T1-6_k127_294656_20,-,K26876,-,2.8e-30,102.9,0.2,6.4e-16,55.4,0.1
K26876,HP-T1-6_k127_183432_42,-,K26876,-,1.3e-06,24.6,0.5,0.00015,17.8,0.1
K23180,SC-T1-3_k127_47800_9,-,K23180,-,8.7e-23,77.8,0.0,1.3e-22,77.2,0.0
K23180,SC-T1-3_k127_612414_10,-,K23180,-,1.3e-22,77.2,0.0,8.5e-22,74.5,0.0
K23180,SC-T1-3_k127_104701_2,-,K23180,-,8.8e-19,64.6,0.1,2.1e-17,60.1,0.0
K23180,RP-T1-6_k127_168662_28,-,K23180,-,9.9e-14,47.9,0.1,2e-13,46.9,0.0
K23180,HP-T1-3_k127_661173_5,-,K23180,-,6.8e-07,25.4,0.5,1.7e-06,24.1,0.0
K04455,8-T1-6_k127_95242_15,-,K04455,-,7.2e-09,33.4,0.2,1.1e-08,32.8,0.2
K21703,RP-T1-3_k127_1758766_7,-,K21703,-,1.8e-68,228.8,13.6,2e-68,228.7,13.6
K21703,HP-T1-6_k127_294656_18,-,K21703,-,8.2e-59,197.0,1.7,9.9e-59,196.7,1.7
K21703,RP-T1-6_k127_1953393_14,-,K21703,-,4.3e-51,171.6,0.0,5.7e-51,171.2,0.0
K21703,HP-T1-6_k127_1184122_24,-,K21703,-,1.6e-50,169.7,5.7,2e-50,169.4,5.7
K21703,RP-T1-6_k127_718646_4,-,K21703,-,4.9e-48,161.5,11.0,5.8e-48,161.3,11.0
K21703,RP-T1-6_k127_487767_12,-,K21703,-,1.1e-44,150.6,0.5,1.4e-44,150.1,0.5
K21703,SC-T1-3_k127_163043_9,-,K21703,-,6.9e-42,141.3,6.7,8.5e-42,141.0,6.7
K21703,HP-T1-6_k127_532691_13,-,K21703,-,7.9e-41,137.8,0.9,9.3e-41,137.6,0.9
K21703,SC-T1-3_k127_255237_13,-,K21703,-,1.5e-39,133.6,11.5,4.2e-37,125.6,6.5
K21703,SC-T1-3_k127_77686_12,-,K21703,-,2.8e-39,132.7,4.3,2.8e-39,132.7,4.3
K21703,HP-T1-6_k127_532691_20,-,K21703,-,1.2e-36,124.1,0.1,1.3e-36,123.9,0.1
K05296,RP-T1-3_k127_2099112_7,-,K05296,-,4.3e-69,230.2,0.0,4.9e-69,230.0,0.0
K05296,RP-T1-3_k127_622948_4,-,K05296,-,4e-68,227.1,1.1,4.7e-68,226.8,1.1
K05296,RP-T1-3_k127_2099112_5,-,K05296,-,2.7e-65,217.8,0.0,3.2e-65,217.6,0.0
K05296,SC-T1-3_k127_1057698_13,-,K05296,-,3.4e-64,214.2,2.4,3.7e-64,214.1,2.4
K05296,SC-T1-3_k127_853096_20,-,K05296,-,7.8e-61,203.2,1.8,1.6e-60,202.2,1.8
K05296,SC-T1-3_k127_1057698_9,-,K05296,-,1.4e-57,192.5,0.3,1.8e-57,192.1,0.3
K05296,SC-T1-3_k127_163043_1,-,K05296,-,6.9e-55,183.7,0.0,8.2e-55,183.5,0.0
K05296,HP-T1-6_k127_816158_11,-,K05296,-,7.3e-55,183.6,0.0,8.8e-55,183.3,0.0
K05296,SC-T1-3_k127_953376_6,-,K05296,-,3.5e-54,181.4,5.2,4.3e-54,181.1,5.2
K05296,RC-T1-9_k127_759463_5,-,K05296,-,4.6e-53,177.7,0.0,6e-53,177.3,0.0
K05296,SC-T1-3_k127_85119_12,-,K05296,-,2.5e-52,175.3,9.4,3e-52,175.1,9.4
K05296,HP-T1-3_k127_661173_4,-,K05296,-,5.5e-52,174.2,5.6,6.4e-52,174.0,5.6
K05296,RP-T1-6_k127_718646_6,-,K05296,-,8.9e-52,173.5,1.0,1.1e-51,173.2,1.0
K05296,8-T1-6_k127_217740_14,-,K05296,-,2.6e-49,165.4,0.2,3.1e-49,165.2,0.2
K05296,SC-T1-3_k127_461952_10,-,K05296,-,4.4e-48,161.4,2.2,5.3e-48,161.1,2.2
K05296,SC-T1-3_k127_607320_8,-,K05296,-,4.9e-48,161.2,1.9,6.3e-48,160.9,1.9
K05296,SC-T1-3_k127_786452_6,-,K05296,-,5.6e-48,161.0,5.0,7.1e-48,160.7,5.0
K05296,RP-T1-9_k127_91681_14,-,K05296,-,5.5e-45,151.2,0.5,6.2e-45,151.1,0.5
K05296,HP-T1-6_k127_294656_30,-,K05296,-,4e-43,145.1,0.0,5.3e-43,144.7,0.0
K05296,SC-T1-3_k127_607320_3,-,K05296,-,1.3e-41,140.2,0.2,1.5e-41,139.9,0.2
K05296,8-T1-6_k127_217740_12,-,K05296,-,2.8e-41,139.1,2.9,3.1e-41,138.9,2.9
K05296,RP-T1-6_k127_168662_27,-,K05296,-,2.1e-38,129.7,0.0,2.6e-38,129.4,0.0
K05296,SC-T1-3_k127_561981_3,-,K05296,-,8.1e-33,111.4,0.6,5.8e-32,108.6,0.6
K05296,SC-T1-3_k127_612414_15,-,K05296,-,4.8e-32,108.8,0.0,6e-32,108.5,0.0
K05296,SC-T1-3_k127_670092_10,-,K05296,-,4.5e-30,102.4,0.0,6.3e-30,101.9,0.0
K05296,SC-T1-3_k127_740408_4,-,K05296,-,3.2e-24,83.2,2.5,3.5e-24,83.1,2.5
K05296,HP-T1-3_k127_254926_9,-,K05296,-,1.9e-23,80.7,0.0,2.3e-23,80.4,0.0
K05296,RC-T1-9_k127_8007_6,-,K05296,-,3.8e-19,66.6,0.6,2.3e-18,64.0,0.6
K05296,8-T1-6_k127_217740_6,-,K05296,-,8.1e-15,52.4,0.8,2.3e-14,50.9,0.8
K05296,RC-T1-9_k127_777842_4,-,K05296,-,3e-13,47.2,0.1,6.6e-13,46.1,0.1
K05296,8-T1-6_k127_283000_17,-,K05296,-,3.5e-10,37.2,0.1,3.5e-10,37.2,0.1
K05296,SC-T1-3_k127_242558_1,-,K05296,-,2.5e-09,34.4,28.5,2.2e-06,24.7,2.7
K05296,RC-T1-3_k127_387592_1,-,K05296,-,3.2e-09,34.0,0.3,6.9e-09,32.9,0.3
K05296,RC-T1-9_k127_759463_1,-,K05296,-,3.1e-06,24.3,0.0,4.6e-06,23.7,0.0
K10002,SC-T1-3_k127_1022113_8,-,K10002,-,2.2e-45,152.5,9.7,2.8e-45,152.1,9.7
K06861,UAB-T1-9_k127_120282_3,-,K06861,-,1.6e-72,242.0,5.2,5.7e-40,134.9,0.8
K06861,RP-T1-3_k127_1758766_3,-,K06861,-,2.4e-70,234.9,0.0,5.9e-36,121.7,0.0
K06861,SC-T1-3_k127_213245_11,-,K06861,-,7.7e-62,206.9,1.5,7e-35,118.1,0.1
K06861,SC-T1-3_k127_163043_4,-,K06861,-,5.3e-60,200.8,0.4,5.8e-60,200.7,0.4
K06861,8-T1-6_k127_292798_8,-,K06861,-,4.9e-58,194.4,0.1,5.3e-58,194.2,0.1
K06861,SC-T1-3_k127_163043_5,-,K06861,-,7.6e-57,190.4,0.0,9.7e-57,190.1,0.0
K06861,11B-T1-3_k127_968458_14,-,K06861,-,1e-53,180.1,0.1,1.2e-53,179.9,0.1
K06861,11B-T1-6_k127_510359_7,-,K06861,-,3.4e-53,178.4,0.1,3.7e-53,178.3,0.1
K06861,11B-T1-3_k127_390147_7,-,K06861,-,8.7e-53,177.1,0.1,9.6e-53,176.9,0.1
K06861,8-T1-6_k127_217740_31,-,K06861,-,1.1e-52,176.8,0.2,1.3e-52,176.5,0.2
K06861,8-T1-6_k127_292798_7,-,K06861,-,4.4e-52,174.7,0.9,5.1e-52,174.6,0.9
K06861,SC-T1-3_k127_985991_3,-,K06861,-,1.1e-51,173.4,0.1,1.3e-51,173.2,0.1
K06861,RC-T1-9_k127_675902_13,-,K06861,-,1.2e-49,166.7,0.1,1.4e-26,90.9,0.0
K06861,SC-T1-3_k127_1022113_7,-,K06861,-,6.2e-46,154.5,0.2,8e-46,154.2,0.2
K06861,11B-T1-3_k127_285612_10,-,K06861,-,1.8e-45,153.0,0.3,2.3e-45,152.7,0.3
K06861,11B-T1-6_k127_510359_6,-,K06861,-,3.4e-45,152.1,0.0,3.9e-45,151.9,0.0
K06861,HP-T1-6_k127_50417_1,-,K06861,-,8.6e-42,140.9,0.4,9.7e-42,140.7,0.4
K06861,RP-T1-6_k127_243432_2,-,K06861,-,9.8e-40,134.1,0.1,1.3e-39,133.7,0.1
K06861,SC-T1-3_k127_985991_4,-,K06861,-,6e-39,131.5,0.0,7.7e-39,131.2,0.0
K06861,8-T1-9_k127_384206_10,-,K06861,-,2.2e-38,129.7,0.1,2e-37,126.5,0.1
K06861,SC-T1-3_k127_441408_4,-,K06861,-,7e-38,128.0,0.6,9.4e-38,127.6,0.6
K06861,UAB-T1-6_k127_697090_3,-,K06861,-,2.3e-35,119.7,0.2,1e-34,117.6,0.2
K06861,RC-T1-9_k127_777842_6,-,K06861,-,1.2e-34,117.4,0.1,1.5e-34,117.1,0.1
K06861,HP-T1-9_k127_916697_7,-,K06861,-,9.7e-33,111.1,0.1,1.3e-32,110.7,0.1
K06861,SC-T1-3_k127_730379_1,-,K06861,-,3.4e-30,102.7,0.1,4.2e-30,102.4,0.1
K06861,HP-T1-9_k127_916697_6,-,K06861,-,6e-29,98.6,0.9,7e-29,98.4,0.9
K06861,HP-T1-6_k127_294656_5,-,K06861,-,2.2e-24,83.6,0.0,3.4e-24,83.0,0.0
K06861,SC-T1-3_k127_1105723_1,-,K06861,-,3.2e-24,83.1,0.0,4.2e-14,49.8,0.0
K06861,SC-T1-3_k127_216863_12,-,K06861,-,2.4e-23,80.2,0.0,5.3e-23,79.0,0.0
K06861,SC-T1-3_k127_1105723_2,-,K06861,-,4.1e-23,79.4,0.1,2.7e-22,76.7,0.1
K06861,8-T1-6_k127_217740_26,-,K06861,-,3.7e-19,66.4,0.4,7.9e-09,32.4,0.1
K06861,RC-T1-3_k127_849532_2,-,K06861,-,5.9e-19,65.7,4.4,7.7e-10,35.7,0.0
K06861,SC-T1-3_k127_216863_11,-,K06861,-,2.8e-16,56.9,0.1,1.9e-15,54.2,0.1
K06861,RP-T1-3_k127_175146_10,-,K06861,-,1.2e-15,54.8,0.0,7.2e-15,52.3,0.0
K05647,8-T1-6_k127_217740_31,-,K05647,-,5.1e-45,149.9,0.4,6.5e-45,149.5,0.4
K05647,RP-T1-3_k127_1758766_3,-,K05647,-,3.3e-41,137.3,2.0,4.2e-20,67.2,0.1
K05647,11B-T1-3_k127_390147_7,-,K05647,-,1.4e-39,131.8,0.0,1.7e-39,131.6,0.0
K05647,11B-T1-3_k127_968458_14,-,K05647,-,1.2e-38,128.7,0.0,1.6e-38,128.4,0.0
K05647,UAB-T1-9_k127_120282_3,-,K05647,-,1.6e-33,111.8,0.1,2.2e-20,68.1,0.0
K05647,SC-T1-3_k127_213245_11,-,K05647,-,2.9e-32,107.6,0.5,5e-21,70.3,0.1
K05647,HP-T1-6_k127_50417_1,-,K05647,-,1.3e-31,105.4,0.3,1.5e-31,105.2,0.3
K05647,SC-T1-3_k127_163043_5,-,K05647,-,9.6e-28,92.5,0.1,8.2e-17,56.3,0.1
K05647,SC-T1-3_k127_1022113_7,-,K05647,-,1.5e-24,81.9,0.1,1.8e-24,81.7,0.1
K05647,8-T1-6_k127_292798_8,-,K05647,-,4.5e-24,80.3,1.0,5.5e-24,80.1,1.0
K05647,RP-T1-6_k127_243432_2,-,K05647,-,5.9e-24,80.0,1.3,7.6e-24,79.6,1.3
K05647,SC-T1-3_k127_163043_4,-,K05647,-,8.8e-23,76.1,0.1,1.1e-22,75.8,0.1
K05647,SC-T1-3_k127_1105723_2,-,K05647,-,3.4e-22,74.1,0.2,3.7e-21,70.7,0.2
K05647,11B-T1-3_k127_285612_10,-,K05647,-,5.3e-22,73.5,0.0,6.3e-22,73.2,0.0
K05647,RC-T1-9_k127_675902_13,-,K05647,-,9.1e-22,72.7,0.4,2.3e-10,34.9,0.1
K05647,SC-T1-3_k127_730379_1,-,K05647,-,4.2e-20,67.2,4.7,1.8e-19,65.1,4.7
K05647,SC-T1-3_k127_216863_12,-,K05647,-,8.4e-20,66.2,0.0,1.1e-19,65.8,0.0
K05647,11B-T1-6_k127_510359_7,-,K05647,-,1.1e-19,65.9,0.0,1.2e-19,65.6,0.0
K05647,8-T1-9_k127_384206_10,-,K05647,-,2.8e-19,64.4,0.1,4.2e-19,63.9,0.1
K05647,SC-T1-3_k127_1105723_1,-,K05647,-,3.3e-19,64.2,0.0,2.6e-11,38.0,0.0
K05647,SC-T1-3_k127_441408_4,-,K05647,-,3.5e-19,64.1,0.2,4.5e-19,63.8,0.2
K05647,RC-T1-9_k127_777842_6,-,K05647,-,8.9e-19,62.8,0.0,1.1e-18,62.5,0.0
K05647,HP-T1-9_k127_916697_6,-,K05647,-,1.8e-18,61.7,0.2,2.3e-18,61.4,0.2
K05647,SC-T1-3_k127_985991_3,-,K05647,-,1.2e-17,59.1,0.7,1.2e-17,59.0,0.7
K05647,11B-T1-6_k127_510359_6,-,K05647,-,4.8e-16,53.7,0.0,5.9e-16,53.4,0.0
K05647,SC-T1-3_k127_216863_11,-,K05647,-,1.9e-15,51.7,0.0,8.9e-15,49.5,0.0
K05647,8-T1-6_k127_292798_7,-,K05647,-,4.5e-15,50.5,2.5,5.6e-15,50.2,2.5
K05647,HP-T1-9_k127_916697_7,-,K05647,-,5.7e-14,46.8,0.2,3.1e-09,31.1,0.0
K05647,SC-T1-3_k127_985991_4,-,K05647,-,1.5e-13,45.5,0.2,4e-09,30.7,0.0
K05647,UAB-T1-6_k127_697090_3,-,K05647,-,7.2e-11,36.5,0.1,2.9e-10,34.5,0.1
K05647,HP-T1-6_k127_294656_5,-,K05647,-,3.8e-10,34.1,0.2,4.6e-10,33.9,0.2
K05647,RP-T1-3_k127_175146_10,-,K05647,-,2.5e-07,24.8,0.1,5.8e-07,23.6,0.1
K07544,SC-T1-3_k127_953376_12,-,K07544,-,1e-98,328.4,0.0,1.2e-98,328.1,0.0
K07544,SC-T1-3_k127_953376_11,-,K07544,-,1e-68,229.6,0.0,1.2e-68,229.4,0.0
K19005,11B-T1-3_k127_948439_3,-,K19005,-,5.3e-07,26.1,0.0,7.6e-07,25.5,0.0
K23562,RP-T1-6_k127_1114521_5,-,K23562,-,4.4e-08,29.5,0.4,5.1e-08,29.2,0.4
K23562,HP-T1-3_k127_237953_6,-,K23562,-,6.9e-08,28.8,2.8,0.00015,17.7,0.1
K17646,HP-T1-6_k127_918630_2,-,K17646,-,1.1e-74,249.7,0.2,3.4e-74,248.1,0.2
K17646,RP-T1-6_k127_1114521_4,-,K17646,-,1.4e-70,236.1,1.2,7.1e-46,154.5,0.1
K17646,8-T1-6_k127_252547_8,-,K17646,-,2.4e-07,27.2,0.0,0.004,13.2,0.1
K17646,UAB-T1-9_k127_419732_11,-,K17646,-,3.1e-07,26.8,0.3,6.8e-05,19.1,0.3
K17646,UAB-T1-9_k127_120282_8,-,K17646,-,9.9e-06,21.8,0.1,0.00031,16.9,0.1
K16113,HP-T1-6_k127_294656_32,-,K16113,-,1.9e-34,116.2,0.0,6.3e-34,114.5,0.0
K16113,RP-T1-3_k127_1758766_17,-,K16113,-,3e-34,115.6,19.3,7e-34,114.3,19.4
K16113,HP-T1-6_k127_294656_31,-,K16113,-,3.1e-23,79.1,0.0,3.6e-22,75.6,0.0
K16113,RP-T1-3_k127_1758766_16,-,K16113,-,6.4e-21,71.4,19.5,6.4e-21,71.4,19.5
K16113,HP-T1-6_k127_183432_150,-,K16113,-,9.2e-15,51.0,0.0,2.9e-14,49.4,0.0
K16113,HP-T1-6_k127_918630_5,-,K16113,-,1.1e-07,27.6,10.6,0.00044,15.7,0.1
K08966,8-T1-6_k127_232813_17,-,K08966,-,1.3e-14,51.9,0.0,1.5e-14,51.6,0.0
K18130,SC-T1-3_k127_492331_2,-,K18130,-,1.4e-19,68.2,0.0,1.7e-19,67.9,0.0
K18130,SC-T1-3_k127_1023492_14,-,K18130,-,2.4e-18,64.2,0.0,3.1e-18,63.8,0.0
K18130,HP-T1-9_k127_73685_8,-,K18130,-,1.3e-13,48.8,0.0,1.7e-13,48.3,0.0
K18130,SC-T1-3_k127_461952_7,-,K18130,-,1.6e-13,48.4,0.0,2e-13,48.1,0.0
K18130,HP-T1-6_k127_410863_19,-,K18130,-,4e-13,47.1,0.3,8.4e-13,46.1,0.1
K18130,SC-T1-3_k127_953376_2,-,K18130,-,5.6e-13,46.6,0.0,7.1e-13,46.3,0.0
K18130,8-T1-6_k127_156082_11,-,K18130,-,9.9e-13,45.8,0.0,2.7e-12,44.4,0.0
K18130,HP-T1-6_k127_50417_4,-,K18130,-,4.6e-12,43.6,0.4,6.1e-12,43.3,0.4
K18130,RP-T1-9_k127_1065132_5,-,K18130,-,9.8e-12,42.6,0.1,1.2e-11,42.3,0.1
K18130,SC-T1-3_k127_730379_3,-,K18130,-,2.7e-11,41.1,0.0,4.1e-10,37.3,0.0
K18130,RP-T1-6_k127_1937782_4,-,K18130,-,3.4e-10,37.6,0.1,6.9e-10,36.6,0.1
K18130,RP-T1-6_k127_1114521_17,-,K18130,-,1.1e-08,32.7,0.2,1.8e-08,31.9,0.2
K18130,RP-T1-6_k127_1114521_19,-,K18130,-,1.8e-08,31.9,0.0,5.5e-08,30.3,0.0
K18130,HP-T1-9_k127_73685_6,-,K18130,-,6.8e-08,30.0,0.0,1.2e-07,29.2,0.0
K18130,SC-T1-3_k127_730379_7,-,K18130,-,8.7e-08,29.7,0.1,1.6e-07,28.9,0.1
K18130,HP-T1-3_k127_118729_13,-,K18130,-,2.5e-07,28.2,0.0,1.4e-06,25.7,0.0
K18130,SC-T1-3_k127_624816_1,-,K18130,-,2.7e-07,28.1,0.1,3.3e-07,27.8,0.1
K18130,RC-T1-3_k127_467705_7,-,K18130,-,5.8e-07,27.0,0.1,1.1e-06,26.1,0.1
K18130,RP-T1-6_k127_1937782_11,-,K18130,-,2e-06,25.2,0.0,3e-06,24.6,0.0
K18130,RP-T1-6_k127_1937782_9,-,K18130,-,5.7e-06,23.7,0.1,6.3e-06,23.6,0.1
K18606,UAB-T1-9_k127_419732_6,-,K18606,-,4.8e-60,200.8,0.0,5.8e-60,200.6,0.0
K18606,SC-T1-3_k127_822506_3,-,K18606,-,8.1e-32,108.1,0.1,1.5e-31,107.3,0.1
K18606,SC-T1-3_k127_624816_14,-,K18606,-,1.9e-31,106.9,0.0,2.3e-31,106.6,0.0
K18606,RC-T1-3_k127_739934_7,-,K18606,-,2.9e-26,89.8,0.0,3.9e-26,89.4,0.0
K10240,11B-T1-3_k127_285612_11,-,K10240,-,7.2e-33,111.5,11.7,8.2e-33,111.3,11.7
K10240,HP-T1-9_k127_522045_2,-,K10240,-,8.8e-25,84.8,12.1,1.1e-24,84.5,12.1
K10240,SC-T1-3_k127_561981_13,-,K10240,-,1.7e-24,83.9,0.1,2.1e-24,83.5,0.1
K13258,SC-T1-3_k127_953376_18,-,K13258,-,1e-15,55.2,0.0,2.2e-14,50.8,0.0
K13258,8-T1-6_k127_242958_8,-,K13258,-,3e-10,37.1,0.0,1.6e-08,31.4,0.0
K13258,SC-T1-3_k127_1079232_2,-,K13258,-,1.2e-08,31.9,0.0,2.7e-08,30.7,0.0
K20238,11B-T1-6_k127_436078_3,-,K20238,-,3.4e-56,188.4,1.0,4.1e-56,188.1,1.0
K20238,SC-T1-3_k127_690132_5,-,K20238,-,7.3e-11,38.8,0.0,9.8e-11,38.4,0.0
K20238,SC-T1-3_k127_194424_11,-,K20238,-,6e-07,25.9,0.0,8.4e-07,25.4,0.0
K04671,RC-T1-3_k127_32300_5,-,K04671,-,1.8e-08,30.7,0.0,6.9e-08,28.7,0.0
K04671,HP-T1-6_k127_294656_75,-,K04671,-,6.8e-07,25.5,1.2,1.2e-05,21.3,0.0
K04671,SC-T1-3_k127_567707_2,-,K04671,-,4.3e-06,22.8,0.0,9.6e-06,21.6,0.0
K07689,SC-T1-3_k127_226907_8,-,K07689,-,1.2e-62,209.4,4.3,1.4e-62,209.3,4.3
K07689,SC-T1-3_k127_149557_6,-,K07689,-,1.5e-45,153.2,0.0,1.7e-45,153.1,0.0
